OrderID,OrderDate,SKU,Category,RegionCode,Channel,Segment,SalesRep,Quantity,UnitPrice,Discount,NetRevenue,COGS,OrderStatus
ORD-100369,2023-08-23,SKU-1118,Accessories,NORDIC,Direct,Mid-Market,Sana Lindqvist,1,143.1,0,143.1,57.64,Shipped
ORD-100768,2023-08-23,SKU-1074,Networking,APAC-N,Direct,Enterprise,Thea Delgado,2,192.25,0.15,326.82,241.74,Shipped
ORD-103535,2023-08-23,SKU-1094,Storage,APAC-N,Online,SMB,Wei Tanaka,2,321.11,0.25,481.67,449.78,Shipped
ORD-101861,2023-08-24,SKU-1063,Networking,NA-E,Online,Enterprise,Ada Singh,4,935.12,0.1,3366.43,2407.12,Returned
ORD-103698,2023-08-24,SKU-1025,Monitors,DACH,Retail,Mid-Market,Bao Kaur,4,577.77,0.2,1848.86,1592.04,Shipped
ORD-104523,2023-08-24,SKU-1085,Storage,DACH,Partner,Mid-Market,Elena Laurent,1,163.55,0.15,139.02,123.38,Shipped
ORD-101307,2023-08-25,SKU-1106,Accessories,NA-E,Direct,Enterprise,Nikolai Jensen,6,179.48,0.2,861.5,488.22,Shipped
ORD-101401,2023-08-25,SKU-1096,Storage,DACH,Partner,SMB,Ada Vargas,2,924.54,0,1849.08,1329.96,Shipped
ORD-103069,2023-08-25,SKU-1043,Peripherals,LATAM,Direct,SMB,Rania Eriksen,5,212.9,0.05,1011.27,565.75,Shipped
ORD-103316,2023-08-25,SKU-1002,Laptops,NORDIC,Direct,Consumer,Nikolai Jensen,3,3368.08,0.25,7578.18,6899.19,Shipped
ORD-103495,2023-08-25,SKU-1012,Laptops,NA-E,Partner,Mid-Market,Bao Alvarez,1,3047.46,0,3047.46,2102.39,Shipped
ORD-100970,2023-08-26,SKU-1100,Storage,NA-W,Direct,Mid-Market,Elena Laurent,4,754.71,0,3018.84,1999.44,Shipped
ORD-101140,2023-08-26,SKU-1001,Laptops,UKI,Online,SMB,Fatima Iversen,1,1590.48,0,1590.48,1122.06,Pending
ORD-102157,2023-08-26,SKU-1014,Laptops,NA-W,Direct,Enterprise,Viktor Zhang,2,1949.83,0.25,2924.74,2643.02,Pending
ORD-102934,2023-08-26,SKU-1099,Storage,NA-E,Direct,Mid-Market,Paulo Carvalho,2,881.67,0.05,1675.17,1187.78,Pending
ORD-103014,2023-08-26,SKU-1020,Laptops,LATAM,Partner,SMB,Elena Laurent,3,3674.26,0,11022.78,7172.16,Shipped
ORD-104187,2023-08-26,SKU-1064,Networking,NA-E,Retail,SMB,Fatima Iversen,1,2008.03,0,2008.03,1218.2,Shipped
ORD-100504,2023-08-27,SKU-1119,Accessories,DACH,Direct,Enterprise,Adaeze Marchetti,1,84.73,0.05,80.49,41.56,Shipped
ORD-102087,2023-08-27,SKU-1048,Peripherals,NA-W,Retail,Mid-Market,Wei Tanaka,10,405.97,0.1,3653.73,2006.4,Shipped
ORD-102311,2023-08-27,SKU-1108,Accessories,NA-E,Direct,SMB,Amara Dahl,9,111.01,0.05,949.14,431.46,Shipped
ORD-102740,2023-08-27,SKU-1075,Networking,DACH,Online,Mid-Market,Zara Fontaine,2,1273.44,0.1,2292.19,1473.74,Shipped
ORD-103402,2023-08-27,SKU-1109,Accessories,NA-W,Retail,SMB,Adaeze Marchetti,6,131.89,0.05,751.77,356.58,Shipped
ORD-103701,2023-08-27,SKU-1063,Networking,APAC-S,Online,Consumer,Rania Kaur,2,935.12,0,1870.24,1203.56,Returned
ORD-104451,2023-08-27,SKU-1079,Networking,UKI,Partner,Consumer,Hana Rossi,2,453.79,0,907.58,573.52,Shipped
ORD-104645,2023-08-27,SKU-1086,Storage,APAC-N,Online,SMB,Amara Dahl,2,1066.03,0.2,1705.65,1412.88,Shipped
ORD-100897,2023-08-28,SKU-1056,Peripherals,NA-W,Online,Mid-Market,Emeka Weber,1,45.14,0.05,42.88,22.62,Pending
ORD-103035,2023-08-28,SKU-1026,Monitors,APAC-S,Online,Mid-Market,Thea Delgado,1,371.18,0.15,315.5,254.02,Pending
ORD-100852,2023-08-29,SKU-1072,Networking,UKI,Direct,Enterprise,Paulo Carvalho,5,593.71,0.25,2226.41,1857.4,Pending
ORD-101262,2023-08-29,SKU-1006,Laptops,NA-E,Partner,Enterprise,Rosa Marchetti,2,2229.97,0.25,3344.95,2967.66,Shipped
ORD-101281,2023-08-29,SKU-1014,Laptops,NA-W,Direct,Mid-Market,Ada Singh,3,1949.83,0.05,5557.02,3964.53,Shipped
ORD-102224,2023-08-29,SKU-1103,Accessories,NORDIC,Direct,Mid-Market,Thea Zhang,9,198.1,0.1,1604.61,776.7,Shipped
ORD-103365,2023-08-29,SKU-1115,Accessories,UKI,Retail,Consumer,Rania Kaur,13,201.56,0.05,2489.27,1246.18,Shipped
ORD-100352,2023-08-30,SKU-1005,Laptops,NA-W,Direct,Enterprise,Malik Kowalski,1,1611.9,0,1611.9,1032.29,Shipped
ORD-104506,2023-08-30,SKU-1009,Laptops,NA-E,Partner,Mid-Market,Rosa Marchetti,4,3341.5,0.1,12029.4,9274.32,Shipped
ORD-101290,2023-08-31,SKU-1078,Networking,NA-W,Direct,Enterprise,Paulo Carvalho,6,981.51,0.2,4711.25,3498.3,Returned
ORD-102921,2023-08-31,SKU-1052,Peripherals,APAC-N,Online,SMB,Amara Dahl,1,310.49,0,310.49,159.28,Returned
ORD-102954,2023-08-31,SKU-1115,Accessories,DACH,Direct,SMB,Viktor Zhang,9,201.56,0.05,1723.34,862.74,Shipped
ORD-100585,2023-09-01,SKU-1099,Storage,NA-E,Partner,SMB,Yusuf Fontaine,7,881.67,0.1,5554.52,4157.23,Shipped
ORD-103200,2023-09-01,SKU-1018,Laptops,UKI,Online,Enterprise,Kwame Abara,4,2719.05,0,10876.2,7095.88,Returned
ORD-103636,2023-09-01,SKU-1022,Monitors,NA-W,Partner,Mid-Market,Viktor Zhang,3,296.21,0.25,666.47,585.78,Shipped
ORD-101739,2023-09-02,SKU-1115,Accessories,UKI,Online,Consumer,Amara Dahl,1,201.56,0.15,171.33,95.86,Shipped
ORD-102402,2023-09-02,SKU-1028,Monitors,NA-E,Online,Enterprise,Sana Lindqvist,5,1296.45,0.05,6158.14,4182.85,Shipped
ORD-103561,2023-09-02,SKU-1071,Networking,UKI,Direct,SMB,Malik Kowalski,4,827.39,0.15,2813.13,2114.84,Shipped
ORD-100093,2023-09-03,SKU-1032,Monitors,UKI,Retail,Mid-Market,Bruno Zhang,2,929.07,0.05,1765.23,1170.98,Shipped
ORD-100869,2023-09-03,SKU-1066,Networking,LATAM,Retail,Mid-Market,Thea Ibrahim,11,491.43,0.2,4324.58,3164.59,Returned
ORD-102470,2023-09-03,SKU-1030,Monitors,NA-W,Online,SMB,Zara Sorensen,1,756.24,0.05,718.43,522.2,Pending
ORD-103812,2023-09-03,SKU-1045,Peripherals,UKI,Direct,Mid-Market,Ada Singh,1,388.64,0.05,369.21,208.79,Returned
ORD-104340,2023-09-03,SKU-1113,Accessories,LATAM,Retail,SMB,Rosa Marchetti,2,23.87,0,47.74,20.9,Shipped
ORD-104374,2023-09-03,SKU-1049,Peripherals,NA-E,Partner,SMB,Fatima Dahl,2,426.32,0.15,724.74,462.22,Shipped
ORD-104163,2023-09-04,SKU-1076,Networking,NA-E,Direct,SMB,Emeka Lindqvist,4,1719.15,0.25,5157.45,4117.12,Shipped
ORD-104193,2023-09-04,SKU-1103,Accessories,NA-W,Online,Mid-Market,Yara Eriksen,8,198.1,0.15,1347.08,690.4,Shipped
ORD-100280,2023-09-05,SKU-1111,Accessories,NA-E,Partner,Enterprise,Uma Sandoval,1,118.52,0.15,100.74,50.67,Returned
ORD-100641,2023-09-05,SKU-1093,Storage,NA-E,Direct,SMB,Nadia Kowalski,6,856.06,0.15,4365.91,3769.68,Shipped
ORD-100223,2023-09-06,SKU-1065,Networking,NA-E,Online,Enterprise,Ada Singh,1,417.19,0.15,354.61,239.24,Shipped
ORD-101424,2023-09-06,SKU-1060,Peripherals,UKI,Online,Mid-Market,Fatima Dahl,1,299.52,0.1,269.57,169.65,Shipped
ORD-104223,2023-09-06,SKU-1113,Accessories,NA-E,Partner,SMB,Sana Lindqvist,11,23.87,0.25,196.93,114.95,Shipped
ORD-100068,2023-09-07,SKU-1010,Laptops,LATAM,Partner,Consumer,Thea Ibrahim,6,1514.87,0.2,7271.38,6541.38,Shipped
ORD-100185,2023-09-07,SKU-1041,Peripherals,NA-W,Partner,Mid-Market,Uma Sandoval,7,371.64,0,2601.48,1478.89,Shipped
ORD-100050,2023-09-08,SKU-1115,Accessories,NA-E,Partner,Mid-Market,Ada Singh,11,201.56,0.2,1773.73,1054.46,Shipped
ORD-100207,2023-09-08,SKU-1050,Peripherals,UKI,Direct,Mid-Market,Malik Andersen,2,335.4,0.25,503.1,379.38,Shipped
ORD-102342,2023-09-08,SKU-1039,Monitors,NA-W,Partner,Enterprise,Thea Ibrahim,1,1201.03,0,1201.03,748.13,Shipped
ORD-103856,2023-09-08,SKU-1113,Accessories,NA-W,Retail,Enterprise,Adaeze Marchetti,2,23.87,0,47.74,20.9,Shipped
ORD-104396,2023-09-08,SKU-1078,Networking,APAC-N,Partner,Mid-Market,Elena Okafor,1,981.51,0.05,932.43,583.05,Returned
ORD-100182,2023-09-09,SKU-1063,Networking,APAC-S,Direct,Consumer,Ada Zimmerman,1,935.12,0.1,841.61,601.78,Shipped
ORD-102603,2023-09-09,SKU-1078,Networking,APAC-S,Partner,Mid-Market,Ada Singh,1,981.51,0.05,932.43,583.05,Shipped
ORD-103334,2023-09-09,SKU-1052,Peripherals,UKI,Direct,Mid-Market,Amara Dahl,4,310.49,0.05,1179.86,637.12,Returned
ORD-103903,2023-09-09,SKU-1053,Peripherals,NA-W,Partner,SMB,Zara Fontaine,1,417.51,0.15,354.88,216.56,Shipped
ORD-104262,2023-09-09,SKU-1066,Networking,NA-W,Direct,Enterprise,Ivan Kaur,1,491.43,0.05,466.86,287.69,Returned
ORD-101915,2023-09-10,SKU-1056,Peripherals,UKI,Direct,Enterprise,Elena Okafor,1,45.14,0.2,36.11,22.62,Shipped
ORD-103691,2023-09-10,SKU-1073,Networking,APAC-N,Online,Enterprise,Petra Ibrahim,5,347.65,0,1738.25,1132.1,Shipped
ORD-104256,2023-09-10,SKU-1064,Networking,NA-E,Online,Mid-Market,Rosa Marchetti,5,2008.03,0.2,8032.12,6091.0,Shipped
ORD-101378,2023-09-11,SKU-1101,Accessories,NA-E,Direct,Enterprise,Malik Eriksen,3,149.25,0.25,335.81,180.15,Returned
ORD-102059,2023-09-11,SKU-1089,Storage,DACH,Partner,Consumer,Darius Kaur,3,512.43,0.25,1152.97,1019.1,Returned
ORD-102857,2023-09-11,SKU-1093,Storage,NA-W,Direct,Consumer,Greta Haddad,20,856.06,0.05,16265.14,12565.6,Shipped
ORD-104089,2023-09-11,SKU-1008,Laptops,DACH,Partner,SMB,Yusuf Fontaine,19,2860.19,0,54343.61,37808.67,Returned
ORD-104286,2023-09-11,SKU-1039,Monitors,DACH,Partner,SMB,Viktor Zhang,1,1201.03,0.2,960.82,748.13,Shipped
ORD-101015,2023-09-12,SKU-1078,Networking,NA-E,Direct,Consumer,Emeka Weber,1,981.51,0,981.51,583.05,Shipped
ORD-102658,2023-09-12,SKU-1073,Networking,NA-E,Retail,SMB,Uma Sandoval,4,347.65,0.05,1321.07,905.68,Pending
ORD-101604,2023-09-13,SKU-1080,Networking,NORDIC,Partner,SMB,Rosa Marchetti,4,788.65,0.25,2365.95,2066.52,Returned
ORD-104158,2023-09-13,SKU-1051,Peripherals,LATAM,Partner,SMB,Yusuf Mbeki,10,311.03,0.25,2332.72,1781.8,Pending
ORD-102149,2023-09-14,SKU-1103,Accessories,NA-E,Online,Mid-Market,Rosa Marchetti,1,198.1,0,198.1,86.3,Shipped
ORD-103416,2023-09-14,SKU-1072,Networking,NA-E,Online,Enterprise,Uma Okafor,5,593.71,0.2,2374.84,1857.4,Pending
ORD-103750,2023-09-14,SKU-1028,Monitors,APAC-N,Partner,Mid-Market,Fatima Iversen,3,1296.45,0,3889.35,2509.71,Shipped
ORD-100158,2023-09-15,SKU-1119,Accessories,UKI,Partner,SMB,Ivan Kaur,1,84.73,0.25,63.55,41.56,Shipped
ORD-101694,2023-09-15,SKU-1080,Networking,NA-E,Retail,Enterprise,Zara Sorensen,2,788.65,0.1,1419.57,1033.26,Shipped
ORD-102085,2023-09-15,SKU-1008,Laptops,NA-E,Partner,Consumer,Ivan Kaur,5,2860.19,0.2,11440.76,9949.65,Shipped
ORD-102295,2023-09-15,SKU-1058,Peripherals,UKI,Online,Mid-Market,Adaeze Marchetti,3,410.18,0.05,1169.01,665.61,Pending
ORD-102766,2023-09-15,SKU-1001,Laptops,DACH,Online,Enterprise,Yusuf Fontaine,5,1590.48,0.1,7157.16,5610.3,Shipped
ORD-103729,2023-09-15,SKU-1036,Monitors,NA-W,Direct,Consumer,Thea Ibrahim,1,1180.66,0.2,944.53,767.33,Shipped
ORD-103800,2023-09-15,SKU-1056,Peripherals,LATAM,Partner,SMB,Ivan Kaur,2,45.14,0,90.28,45.24,Shipped
ORD-101393,2023-09-16,SKU-1058,Peripherals,APAC-N,Direct,SMB,Uma Sandoval,1,410.18,0.1,369.16,221.87,Pending
ORD-101704,2023-09-16,SKU-1050,Peripherals,NA-E,Partner,SMB,Ada Singh,3,335.4,0.25,754.65,569.07,Shipped
ORD-101994,2023-09-16,SKU-1010,Laptops,NA-W,Partner,SMB,Thea Delgado,17,1514.87,0.2,20602.23,18533.91,Shipped
ORD-103835,2023-09-17,SKU-1017,Laptops,DACH,Partner,Mid-Market,Yara Eriksen,6,3083.45,0.05,17575.66,13082.94,Shipped
ORD-104045,2023-09-17,SKU-1038,Monitors,NA-E,Direct,Enterprise,Malik Eriksen,1,829.48,0.05,788.01,554.33,Returned
ORD-104992,2023-09-17,SKU-1075,Networking,NA-E,Partner,Enterprise,Thea Delgado,1,1273.44,0.2,1018.75,736.87,Shipped
ORD-100533,2023-09-18,SKU-1065,Networking,NA-E,Direct,SMB,Yara Eriksen,1,417.19,0.15,354.61,239.24,Returned
ORD-102626,2023-09-18,SKU-1069,Networking,DACH,Direct,Enterprise,Ivan Kaur,5,640.52,0.15,2722.21,1953.1,Shipped
ORD-102983,2023-09-18,SKU-1057,Peripherals,DACH,Online,Mid-Market,Ada Zimmerman,5,457.5,0,2287.5,1142.65,Shipped
ORD-103855,2023-09-18,SKU-1031,Monitors,NA-E,Direct,Mid-Market,Adaeze Marchetti,4,953.0,0.05,3621.4,2671.32,Shipped
ORD-104841,2023-09-18,SKU-1035,Monitors,NA-W,Direct,SMB,Wei Tanaka,3,1114.67,0,3344.01,2289.03,Shipped
ORD-104956,2023-09-18,SKU-1024,Monitors,LATAM,Retail,SMB,Greta Haddad,1,340.87,0.1,306.78,221.59,Shipped
ORD-103001,2023-09-19,SKU-1044,Peripherals,NA-E,Retail,SMB,Thea Delgado,1,42.05,0.2,33.64,21.28,Shipped
ORD-103902,2023-09-19,SKU-1096,Storage,APAC-S,Retail,Mid-Market,Rania Kaur,2,924.54,0.25,1386.81,1329.96,Shipped
ORD-104214,2023-09-19,SKU-1029,Monitors,NA-W,Direct,SMB,Thea Ibrahim,4,438.72,0,1754.88,1149.68,Shipped
ORD-104932,2023-09-19,SKU-1029,Monitors,NA-W,Online,SMB,Rosa Marchetti,1,438.72,0,438.72,287.42,Pending
ORD-100242,2023-09-20,SKU-1001,Laptops,NA-W,Online,SMB,Amara Dahl,7,1590.48,0,11133.36,7854.42,Returned
ORD-102451,2023-09-20,SKU-1095,Storage,NA-W,Direct,Mid-Market,Malik Eriksen,4,537.52,0.15,1827.57,1540.68,Shipped
ORD-102644,2023-09-20,SKU-1081,Storage,NA-E,Partner,Consumer,Bao Alvarez,1,427.43,0.1,384.69,295.78,Pending
ORD-103166,2023-09-20,SKU-1024,Monitors,DACH,Direct,Mid-Market,Thea Delgado,2,340.87,0.2,545.39,443.18,Shipped
ORD-104826,2023-09-20,SKU-1035,Monitors,NA-W,Direct,Mid-Market,Elena Laurent,1,1114.67,0,1114.67,763.01,Shipped
ORD-100691,2023-09-21,SKU-1051,Peripherals,UKI,Direct,SMB,Bao Kaur,6,311.03,0,1866.18,1069.08,Shipped
ORD-102952,2023-09-21,SKU-1046,Peripherals,UKI,Online,Mid-Market,Emeka Lindqvist,3,291.02,0.15,742.1,447.87,Shipped
ORD-104025,2023-09-21,SKU-1016,Laptops,NA-E,Retail,SMB,Nikolai Jensen,1,3292.27,0.05,3127.66,2228.04,Shipped
ORD-100928,2023-09-22,SKU-1074,Networking,NA-W,Direct,SMB,Emeka Weber,2,192.25,0.05,365.27,241.74,Shipped
ORD-101285,2023-09-22,SKU-1010,Laptops,NA-E,Direct,Consumer,Thea Zhang,5,1514.87,0,7574.35,5451.15,Shipped
ORD-101454,2023-09-22,SKU-1072,Networking,DACH,Partner,Mid-Market,Ada Singh,4,593.71,0.2,1899.87,1485.92,Shipped
ORD-101489,2023-09-22,SKU-1095,Storage,NA-E,Partner,SMB,Nadia Kowalski,7,537.52,0.15,3198.24,2696.19,Shipped
ORD-101971,2023-09-22,SKU-1053,Peripherals,NA-E,Partner,Mid-Market,Uma Okafor,1,417.51,0,417.51,216.56,Returned
ORD-104353,2023-09-22,SKU-1043,Peripherals,NA-E,Partner,Mid-Market,Fatima Dahl,1,212.9,0.05,202.25,113.15,Shipped
ORD-100192,2023-09-23,SKU-1007,Laptops,DACH,Partner,Mid-Market,Viktor Zhang,2,1513.38,0,3026.76,2123.48,Pending
ORD-100389,2023-09-23,SKU-1031,Monitors,UKI,Online,Mid-Market,Paulo Carvalho,6,953.0,0,5718.0,4006.98,Shipped
ORD-100430,2023-09-23,SKU-1066,Networking,NA-E,Partner,Enterprise,Elena Okafor,1,491.43,0,491.43,287.69,Shipped
ORD-101885,2023-09-23,SKU-1069,Networking,NA-E,Direct,Mid-Market,Bruno Zhang,6,640.52,0.15,3266.65,2343.72,Shipped
ORD-102345,2023-09-23,SKU-1057,Peripherals,NA-E,Retail,Consumer,Fatima Iversen,3,457.5,0.1,1235.25,685.59,Shipped
ORD-102807,2023-09-23,SKU-1054,Peripherals,NA-W,Direct,Enterprise,Rosa Weber,5,210.36,0.05,999.21,522.95,Pending
ORD-103172,2023-09-23,SKU-1064,Networking,APAC-N,Direct,SMB,Elena Laurent,12,2008.03,0,24096.36,14618.4,Shipped
ORD-103602,2023-09-23,SKU-1059,Peripherals,NA-E,Partner,SMB,Emeka Lindqvist,1,294.39,0.05,279.67,144.83,Shipped
ORD-104356,2023-09-23,SKU-1044,Peripherals,NORDIC,Direct,SMB,Malik Kowalski,3,42.05,0.2,100.92,63.84,Shipped
ORD-100033,2023-09-24,SKU-1056,Peripherals,APAC-N,Online,Consumer,Emeka Lindqvist,2,45.14,0.05,85.77,45.24,Shipped
ORD-103443,2023-09-24,SKU-1091,Storage,NA-W,Direct,Mid-Market,Kwame Abara,1,949.67,0.1,854.7,699.51,Shipped
ORD-100048,2023-09-25,SKU-1066,Networking,NA-W,Online,Mid-Market,Elena Kaur,8,491.43,0.25,2948.58,2301.52,Returned
ORD-100841,2023-09-25,SKU-1032,Monitors,APAC-S,Partner,SMB,Bao Alvarez,8,929.07,0.15,6317.68,4683.92,Shipped
ORD-101791,2023-09-25,SKU-1120,Accessories,NA-W,Direct,Enterprise,Fatima Bennett,3,210.18,0.25,472.9,258.51,Shipped
ORD-101985,2023-09-25,SKU-1037,Monitors,NA-E,Direct,Mid-Market,Thea Ibrahim,1,1230.78,0.2,984.62,782.69,Pending
ORD-103756,2023-09-25,SKU-1087,Storage,APAC-N,Direct,Consumer,Yara Eriksen,2,222.44,0.05,422.64,301.62,Shipped
ORD-103814,2023-09-25,SKU-1088,Storage,NA-W,Direct,SMB,Fatima Bennett,1,601.62,0.05,571.54,433.93,Returned
ORD-103892,2023-09-25,SKU-1080,Networking,LATAM,Direct,SMB,Thea Delgado,19,788.65,0.1,13485.92,9815.97,Shipped
ORD-103945,2023-09-25,SKU-1104,Accessories,NA-E,Partner,Enterprise,Yusuf Fontaine,1,40.52,0.1,36.47,19.34,Shipped
ORD-104157,2023-09-25,SKU-1018,Laptops,APAC-N,Direct,Enterprise,Bao Alvarez,5,2719.05,0,13595.25,8869.85,Returned
ORD-104914,2023-09-25,SKU-1040,Monitors,LATAM,Direct,Mid-Market,Zara Sorensen,1,519.33,0.15,441.43,344.73,Returned
ORD-102765,2023-09-26,SKU-1118,Accessories,NA-W,Retail,Consumer,Emeka Lindqvist,1,143.1,0.05,135.94,57.64,Shipped
ORD-100226,2023-09-27,SKU-1013,Laptops,LATAM,Direct,Enterprise,Zara Fontaine,3,2073.19,0,6219.57,4171.95,Pending
ORD-100854,2023-09-27,SKU-1013,Laptops,NA-E,Online,Mid-Market,Thea Ibrahim,8,2073.19,0,16585.52,11125.2,Shipped
ORD-101684,2023-09-27,SKU-1082,Storage,APAC-S,Online,Mid-Market,Rosa Weber,4,199.64,0,798.56,561.28,Returned
ORD-102333,2023-09-27,SKU-1088,Storage,UKI,Online,Mid-Market,Yusuf Fontaine,4,601.62,0.25,1804.86,1735.72,Shipped
ORD-103414,2023-09-27,SKU-1022,Monitors,UKI,Partner,Mid-Market,Chen Iversen,3,296.21,0.05,844.2,585.78,Pending
ORD-103609,2023-09-27,SKU-1033,Monitors,NA-W,Online,SMB,Nikolai Jensen,1,617.73,0.05,586.84,400.25,Shipped
ORD-104849,2023-09-27,SKU-1012,Laptops,LATAM,Direct,SMB,Nikolai Jensen,1,3047.46,0.05,2895.09,2102.39,Shipped
ORD-100732,2023-09-28,SKU-1013,Laptops,LATAM,Partner,SMB,Hana Rossi,4,2073.19,0,8292.76,5562.6,Shipped
ORD-100965,2023-09-28,SKU-1043,Peripherals,NA-W,Retail,Mid-Market,Paulo Carvalho,3,212.9,0,638.7,339.45,Shipped
ORD-102396,2023-09-28,SKU-1093,Storage,NORDIC,Partner,Mid-Market,Fatima Bennett,4,856.06,0.25,2568.18,2513.12,Shipped
ORD-103522,2023-09-28,SKU-1092,Storage,NA-E,Online,Mid-Market,Ada Zimmerman,3,227.16,0.25,511.11,481.95,Pending
ORD-103891,2023-09-28,SKU-1110,Accessories,DACH,Retail,SMB,Uma Okafor,2,50.0,0.2,80.0,47.96,Pending
ORD-103937,2023-09-28,SKU-1060,Peripherals,NORDIC,Partner,Consumer,Yusuf Mbeki,2,299.52,0.15,509.18,339.3,Pending
ORD-104020,2023-09-28,SKU-1110,Accessories,APAC-S,Direct,Mid-Market,Ada Vargas,8,50.0,0.15,340.0,191.84,Shipped
ORD-104376,2023-09-28,SKU-1012,Laptops,NA-E,Partner,Consumer,Bao Alvarez,1,3047.46,0,3047.46,2102.39,Returned
ORD-100594,2023-09-29,SKU-1022,Monitors,APAC-S,Partner,Enterprise,Yusuf Fontaine,1,296.21,0.15,251.78,195.26,Pending
ORD-101125,2023-09-29,SKU-1033,Monitors,NA-E,Partner,Enterprise,Ivan Kaur,1,617.73,0.2,494.18,400.25,Shipped
ORD-101805,2023-09-29,SKU-1012,Laptops,APAC-N,Direct,Enterprise,Bao Alvarez,3,3047.46,0,9142.38,6307.17,Returned
ORD-102557,2023-09-29,SKU-1035,Monitors,NA-W,Online,Consumer,Ada Vargas,3,1114.67,0,3344.01,2289.03,Shipped
ORD-103744,2023-09-29,SKU-1106,Accessories,NA-W,Retail,Enterprise,Greta Haddad,1,179.48,0,179.48,81.37,Shipped
ORD-104043,2023-09-29,SKU-1015,Laptops,NA-E,Direct,SMB,Nikolai Jensen,5,1315.81,0.2,5263.24,4623.45,Pending
ORD-104745,2023-09-29,SKU-1067,Networking,NORDIC,Online,Mid-Market,Ada Vargas,1,254.78,0.05,242.04,153.76,Pending
ORD-101551,2023-09-30,SKU-1108,Accessories,NA-E,Direct,Enterprise,Malik Kowalski,1,111.01,0.2,88.81,47.94,Returned
ORD-101777,2023-09-30,SKU-1047,Peripherals,APAC-N,Direct,Mid-Market,Elena Laurent,3,240.32,0.05,684.91,379.74,Shipped
ORD-101674,2023-10-01,SKU-1079,Networking,UKI,Online,SMB,Fatima Iversen,1,453.79,0,453.79,286.76,Shipped
ORD-102631,2023-10-01,SKU-1100,Storage,LATAM,Online,SMB,Rania Eriksen,5,754.71,0.25,2830.16,2499.3,Shipped
ORD-103184,2023-10-01,SKU-1062,Networking,NA-W,Online,SMB,Chen Iversen,2,864.38,0,1728.76,1083.38,Shipped
ORD-103707,2023-10-01,SKU-1059,Peripherals,NA-W,Partner,Mid-Market,Viktor Zhang,3,294.39,0.25,662.38,434.49,Shipped
ORD-104009,2023-10-01,SKU-1113,Accessories,APAC-S,Online,Mid-Market,Rosa Marchetti,4,23.87,0,95.48,41.8,Pending
ORD-104439,2023-10-01,SKU-1027,Monitors,LATAM,Online,Mid-Market,Ada Singh,1,487.06,0,487.06,331.56,Returned
ORD-104955,2023-10-01,SKU-1053,Peripherals,NA-E,Direct,Mid-Market,Yara Eriksen,1,417.51,0.25,313.13,216.56,Shipped
ORD-100264,2023-10-02,SKU-1086,Storage,NA-E,Direct,Enterprise,Fatima Dahl,1,1066.03,0.15,906.13,706.44,Shipped
ORD-100578,2023-10-02,SKU-1039,Monitors,UKI,Online,SMB,Elena Okafor,3,1201.03,0,3603.09,2244.39,Shipped
ORD-102023,2023-10-02,SKU-1096,Storage,APAC-N,Partner,SMB,Elena Laurent,8,924.54,0.1,6656.69,5319.84,Shipped
ORD-103543,2023-10-02,SKU-1039,Monitors,UKI,Partner,Mid-Market,Sana Lindqvist,2,1201.03,0.15,2041.75,1496.26,Shipped
ORD-104362,2023-10-02,SKU-1057,Peripherals,UKI,Direct,Mid-Market,Rania Kaur,7,457.5,0.15,2722.12,1599.71,Pending
ORD-102070,2023-10-03,SKU-1076,Networking,APAC-S,Direct,Mid-Market,Wei Tanaka,5,1719.15,0,8595.75,5146.4,Shipped
ORD-103176,2023-10-03,SKU-1036,Monitors,NORDIC,Direct,Mid-Market,Petra Ibrahim,2,1180.66,0.15,2007.12,1534.66,Shipped
ORD-104910,2023-10-03,SKU-1031,Monitors,DACH,Partner,Enterprise,Paulo Carvalho,1,953.0,0.2,762.4,667.83,Pending
ORD-100995,2023-10-04,SKU-1082,Storage,NA-W,Direct,Consumer,Ada Zimmerman,6,199.64,0.05,1137.95,841.92,Shipped
ORD-101078,2023-10-04,SKU-1054,Peripherals,LATAM,Retail,SMB,Bao Alvarez,1,210.36,0,210.36,104.59,Pending
ORD-101141,2023-10-04,SKU-1038,Monitors,NA-E,Direct,Mid-Market,Elena Kaur,2,829.48,0.2,1327.17,1108.66,Shipped
ORD-104861,2023-10-04,SKU-1074,Networking,NA-W,Online,Enterprise,Amara Dahl,5,192.25,0.05,913.19,604.35,Returned
ORD-100120,2023-10-05,SKU-1045,Peripherals,NA-W,Retail,SMB,Malik Andersen,1,388.64,0,388.64,208.79,Shipped
ORD-100757,2023-10-05,SKU-1070,Networking,APAC-S,Partner,Mid-Market,Bao Alvarez,1,1052.94,0.15,895.0,630.08,Shipped
ORD-102492,2023-10-05,SKU-1071,Networking,DACH,Partner,SMB,Bao Kaur,1,827.39,0.25,620.54,528.71,Returned
ORD-102982,2023-10-05,SKU-1081,Storage,DACH,Direct,Consumer,Rosa Marchetti,1,427.43,0.15,363.32,295.78,Shipped
ORD-103207,2023-10-05,SKU-1099,Storage,UKI,Retail,SMB,Emeka Weber,4,881.67,0,3526.68,2375.56,Pending
ORD-102735,2023-10-06,SKU-1115,Accessories,APAC-N,Online,Mid-Market,Elena Okafor,2,201.56,0,403.12,191.72,Returned
ORD-102793,2023-10-06,SKU-1021,Monitors,NA-W,Partner,SMB,Ada Zimmerman,3,444.75,0.1,1200.83,909.48,Shipped
